/mnt/data-poseidon/kshitij/Speaker-recognition/train_wav_16khz/
p271_115.wav	53985
p275_112.wav	36929
p257_427.wav	31432
p229_137.wav	36930
p258_028.wav	31488
p229_121.wav	56052
p229_159.wav	64893
p259_049.wav	51260
p261_424.wav	57396
p248_275.wav	81281
p257_382.wav	30089
p273_044.wav	45112
p279_326.wav	70326
p284_324.wav	28013
p271_225.wav	43015
p257_289.wav	51968
p232_209.wav	28749
p271_287.wav	39660
p259_027.wav	69650
p273_360.wav	41718
p262_195.wav	39604
p232_173.wav	39606
p282_076.wav	71047
p257_080.wav	59428
p273_299.wav	38995
p273_192.wav	46467
p259_418.wav	57361
p248_278.wav	70325
p261_006.wav	88132
p255_301.wav	73754
p285_038.wav	28719
p253_109.wav	58112
p270_416.wav	64177
p257_370.wav	36903
p286_145.wav	40312
p282_121.wav	58758
p279_064.wav	53946
p271_028.wav	61471
p248_209.wav	69667
p248_162.wav	42377
p229_098.wav	36202
p288_011.wav	107188
p286_054.wav	38304
p282_145.wav	46432
p288_346.wav	70329
p232_097.wav	46474
p277_176.wav	38272
p271_050.wav	59461
p285_053.wav	64892
p271_339.wav	56704
p271_052.wav	30112
p284_402.wav	34183
p269_135.wav	67590
p283_154.wav	53308
p257_071.wav	62177
p266_214.wav	62863
p257_371.wav	27350
p262_262.wav	41040
p232_224.wav	39668
p284_223.wav	50594
p277_280.wav	65613
p260_111.wav	66239
p271_130.wav	36195
p266_391.wav	61485
p273_066.wav	56029
p269_344.wav	42384
p229_052.wav	62820
p270_212.wav	77194
p269_235.wav	59411
p260_084.wav	43699
p240_248.wav	56017
p272_086.wav	38250
p279_394.wav	36944
p283_246.wav	43032
p282_341.wav	59417
p262_136.wav	59458
p273_331.wav	40282
p272_075.wav	33499
p269_326.wav	66264
p229_172.wav	31417
p285_108.wav	31407
p254_266.wav	43728
p285_312.wav	34868
p282_320.wav	56709
p259_072.wav	63562
p257_163.wav	39619
p260_279.wav	39670
p260_182.wav	62831
p277_158.wav	41008
p248_075.wav	36940
p279_123.wav	43738
p257_205.wav	36911
p285_077.wav	35556
p279_188.wav	34147
p266_418.wav	27339
p251_032.wav	45796
p279_131.wav	64898
p258_137.wav	66974
p253_385.wav	57423
p283_060.wav	37620
p272_360.wav	68326
p254_174.wav	71728
p288_373.wav	75125
p257_279.wav	62827
p254_259.wav	41697
p284_193.wav	47808
p270_378.wav	45064
p277_163.wav	38997
p229_270.wav	37632
p248_193.wav	58065
p254_186.wav	53303
p259_183.wav	51964
p275_102.wav	34864
p286_212.wav	41705
p258_162.wav	32853
p232_190.wav	40347
p273_291.wav	83339
p261_438.wav	37580
p255_006.wav	101767
p229_355.wav	30108
p271_101.wav	52622
p286_335.wav	41045
p255_332.wav	44423
p269_172.wav	32132
p262_285.wav	49192
p269_016.wav	99697
p240_238.wav	32798
p288_052.wav	40357
p275_238.wav	65608
p251_038.wav	59461
p257_428.wav	45752
p258_182.wav	49211
p270_423.wav	61469
p284_080.wav	30735
p229_081.wav	49877
p266_357.wav	36877
p269_167.wav	70354
p275_266.wav	62843
p279_160.wav	52586
p284_241.wav	58763
p262_290.wav	53969
p257_079.wav	48500
p254_170.wav	47110
p279_184.wav	50560
p277_408.wav	64236
p283_230.wav	44439
p284_192.wav	33461
p279_385.wav	98389
p262_332.wav	38978
p270_320.wav	30745
p254_051.wav	59477
p273_301.wav	41672
p240_059.wav	58771
p254_005.wav	114039
p248_021.wav	178906
p282_294.wav	83291
p272_060.wav	56028
p259_272.wav	67631
p279_137.wav	44414
p284_025.wav	73758
p250_351.wav	43051
p272_257.wav	83360
p258_004.wav	87447
p270_157.wav	34839
p257_022.wav	87451
p253_152.wav	61478
p284_144.wav	38241
p262_105.wav	38256
p255_154.wav	38296
p283_190.wav	50568
p254_095.wav	43060
p250_388.wav	40350
p266_277.wav	54651
p285_259.wav	56006
p266_040.wav	32841
p270_424.wav	47856
p258_164.wav	62166
p251_019.wav	116811
p273_021.wav	148187
p275_011.wav	112697
p248_191.wav	63534
p273_223.wav	43725
p257_073.wav	40297
p261_196.wav	49191
p284_316.wav	39676
p259_076.wav	40296
p259_277.wav	37631
p258_329.wav	71047
p288_153.wav	36204
p283_439.wav	49887
p270_394.wav	53256
p273_145.wav	25282
p259_437.wav	77881
p272_035.wav	46499
p251_302.wav	64886
p240_243.wav	51258
p262_085.wav	69661
p286_253.wav	54652
p282_130.wav	43022
p288_160.wav	41692
p283_008.wav	117428
p253_232.wav	47161
p257_293.wav	37588
p266_062.wav	30051
p257_096.wav	44455
p257_005.wav	75112
p273_220.wav	35539
p262_204.wav	47854
p260_024.wav	120171
p266_282.wav	60108
p284_315.wav	65611
p285_217.wav	47842
p260_227.wav	62208
p288_138.wav	28035
p279_134.wav	41014
p260_247.wav	57358
p240_292.wav	57408
p282_269.wav	87458
p257_140.wav	30771
p286_152.wav	41722
p262_327.wav	67593
p288_362.wav	26634
p251_170.wav	52627
p229_007.wav	62811
p240_110.wav	34202
p258_269.wav	80565
p250_479.wav	53278
p286_024.wav	120845
p283_205.wav	30075
p271_409.wav	47852
p275_420.wav	51902
p240_380.wav	42406
p272_122.wav	25956
p282_067.wav	52627
p250_011.wav	102409
p260_242.wav	60842
p269_166.wav	51216
p255_168.wav	45135
p286_323.wav	43082
p279_167.wav	88072
p240_103.wav	42338
p266_146.wav	49216
p261_171.wav	30044
p262_015.wav	112649
p255_117.wav	65613
p260_006.wav	90844
p255_374.wav	54675
p286_387.wav	49237
p255_220.wav	34202
p258_261.wav	30092
p266_312.wav	23235
p266_316.wav	32803
p229_028.wav	75796
p229_300.wav	43041
p229_188.wav	42411
p229_011.wav	107198
p271_043.wav	34171
p253_261.wav	51923
p270_120.wav	38922
p271_034.wav	50526
p266_029.wav	34859
p271_256.wav	58094
p282_352.wav	84672
p283_054.wav	49211
p288_335.wav	51229
p232_220.wav	64184
p277_011.wav	118851
p286_293.wav	58056
p262_035.wav	44402
p248_365.wav	53272
p251_365.wav	80572
p275_228.wav	60160
p255_351.wav	71712
p270_099.wav	48517
p257_127.wav	59477
p284_057.wav	37568
p279_210.wav	35555
p277_316.wav	33516
p285_284.wav	23235
p253_333.wav	75155
p285_146.wav	34204
p259_430.wav	49212
p248_010.wav	60766
p251_182.wav	44457
p275_336.wav	56032
p272_057.wav	35534
p232_001.wav	40981
p253_238.wav	38259
p248_018.wav	105202
p250_360.wav	32782
p272_249.wav	34887
p248_223.wav	92222
p282_077.wav	49165
p288_278.wav	67605
p288_250.wav	58075
p288_121.wav	47826
p240_146.wav	60823
p286_217.wav	50596
p288_060.wav	68320
p288_247.wav	44434
p269_369.wav	54676
p282_133.wav	43697
p251_347.wav	60793
p266_113.wav	26000
p262_240.wav	71759
p283_134.wav	40320
p288_222.wav	60764
p255_243.wav	31415
p262_388.wav	33466
p258_229.wav	41011
p273_408.wav	44382
p240_236.wav	30772
p288_271.wav	56714
p273_339.wav	28020
p270_358.wav	56047
p254_306.wav	32820
p261_291.wav	42387
p284_295.wav	29383
p251_161.wav	45772
p273_251.wav	46463
p270_197.wav	39609
p266_274.wav	36902
p261_092.wav	41005
p261_009.wav	73116
p270_420.wav	61450
p257_212.wav	43012
p275_301.wav	42394
p254_202.wav	37575
p269_278.wav	33516
p275_229.wav	30787
p272_018.wav	83327
p271_286.wav	73762
p250_068.wav	36949
p286_423.wav	57374
p282_273.wav	53973
p248_339.wav	46502
p255_326.wav	52570
p283_340.wav	35543
p284_023.wav	159778
p275_291.wav	34870
p232_294.wav	59467
p272_258.wav	45130
p260_344.wav	40993
p259_327.wav	70330
p232_003.wav	129038
p288_378.wav	38936
p279_103.wav	66913
p273_345.wav	41000
p251_150.wav	71697
p286_039.wav	51933
p283_195.wav	49163
p260_243.wav	38919
p277_384.wav	57406
p282_051.wav	34887
p266_111.wav	30064
p248_258.wav	46481
p270_334.wav	64862
p283_326.wav	39607
p275_373.wav	32130
p279_174.wav	60131
p277_057.wav	45102
p240_302.wav	42386
p282_072.wav	51228
p255_367.wav	79225
p232_047.wav	38984
p279_242.wav	92898
p271_332.wav	29396
p279_168.wav	62157
p255_090.wav	75835
p258_147.wav	49853
p285_220.wav	42408
p275_212.wav	53263
p240_195.wav	40363
p229_262.wav	35538
p269_370.wav	79203
p262_098.wav	80621
p251_099.wav	41034
p255_359.wav	50528
p248_299.wav	43727
p260_063.wav	30763
p284_351.wav	79883
p250_209.wav	34147
p258_342.wav	37553
p255_150.wav	50565
p254_045.wav	48511
p260_308.wav	56725
p286_288.wav	43015
p266_205.wav	36880
p255_346.wav	58090
p269_268.wav	80617
p277_313.wav	43084
p262_054.wav	84673
p240_279.wav	31467
p275_402.wav	86098
p255_060.wav	60091
p273_283.wav	53307
p279_182.wav	79231
p232_027.wav	68979
p240_037.wav	65549
p275_279.wav	68995
p251_131.wav	48496
p262_309.wav	58053
p282_260.wav	72439
p272_076.wav	36901
p271_089.wav	36240
p251_232.wav	38281
p259_012.wav	81943
p257_255.wav	46425
p286_105.wav	56059
p261_368.wav	41023
p262_225.wav	90162
p285_008.wav	110662
p259_115.wav	45766
p284_002.wav	71034
p251_108.wav	32853
p259_450.wav	51944
p288_400.wav	39651
p271_317.wav	39677
p253_122.wav	36206
p270_410.wav	53286
p262_367.wav	58795
p262_392.wav	53319
p269_008.wav	116083
p260_055.wav	55369
p261_097.wav	70376
p255_315.wav	56024
p271_251.wav	60117
p248_086.wav	38242
p283_136.wav	53333
p250_430.wav	45063
p269_039.wav	30081
p273_316.wav	31451
p251_207.wav	56063
p271_373.wav	66246
p288_227.wav	49205
p229_371.wav	53318
p288_191.wav	44427
p262_089.wav	74468
p250_390.wav	37606
p288_027.wav	38965
p248_196.wav	73792
p253_014.wav	90844
p279_175.wav	75158
p275_139.wav	51902
p258_321.wav	40339
p273_278.wav	50602
p260_153.wav	50525
p240_082.wav	26629
p272_240.wav	35532
p254_220.wav	46455
p250_293.wav	58068
p286_382.wav	45790
p284_202.wav	36231
p277_104.wav	26652
p257_170.wav	36215
p279_173.wav	39602
p286_258.wav	44450
p275_257.wav	65572
p255_260.wav	81259
p255_160.wav	31462
p285_210.wav	38238
p285_086.wav	50586
p282_191.wav	88080
p255_238.wav	56672
p275_059.wav	38276
p258_101.wav	40290
p275_163.wav	71045
p232_383.wav	31434
p253_355.wav	41043
p275_393.wav	68317
p258_062.wav	38980
p273_004.wav	87399
p261_395.wav	46486
p261_259.wav	64228
p279_116.wav	55317
p250_370.wav	43069
p272_195.wav	38311
p273_099.wav	45785
p277_446.wav	47860
p240_032.wav	75110
p260_133.wav	83341
p284_110.wav	28722
p288_163.wav	38950
p286_332.wav	38948
p257_048.wav	28039
p282_152.wav	77179
p288_330.wav	64872
p248_308.wav	50603
p262_287.wav	36923
p270_019.wav	122255
p248_268.wav	51256
p258_227.wav	71029
p284_255.wav	36245
p261_160.wav	49840
p273_376.wav	55298
p258_130.wav	35526
p270_119.wav	49891
p251_016.wav	117441
p259_108.wav	40292
p250_013.wav	58036
p251_210.wav	79267
p288_268.wav	46451
p254_349.wav	33527
p275_040.wav	40282
p282_124.wav	63567
p272_059.wav	30116
p240_347.wav	32135
p262_188.wav	63523
p259_245.wav	58741
p275_380.wav	30793
p229_096.wav	64221
p251_052.wav	79268
p255_341.wav	41017
p284_050.wav	48475
p253_186.wav	28000
p260_321.wav	53302
p248_009.wav	106536
p285_076.wav	26653
p283_044.wav	59396
p271_426.wav	49236
p286_365.wav	77868
p273_198.wav	63569
p282_013.wav	69717
p285_082.wav	30105
p282_105.wav	39602
p279_272.wav	60775
p277_183.wav	40322
p285_356.wav	38997
p232_285.wav	43069
p277_026.wav	32794
p257_227.wav	28064
p277_342.wav	86049
p275_195.wav	41667
p271_240.wav	67637
p284_401.wav	68344
p250_097.wav	41671
p275_310.wav	43057
p279_305.wav	86046
p279_371.wav	32107
p266_222.wav	25978
p286_006.wav	92222
p232_377.wav	62829
p248_039.wav	35515
p269_253.wav	64897
p275_082.wav	49887
p232_030.wav	71023
p277_263.wav	29428
p284_213.wav	80618
p286_203.wav	36906
p284_299.wav	32142
p288_408.wav	66907
p271_410.wav	44456
p255_030.wav	44428
p285_203.wav	30083
p286_415.wav	56687
p258_387.wav	42345
p286_227.wav	56672
p271_263.wav	38239
p272_141.wav	40351
p255_321.wav	50523
p269_230.wav	49889
p285_034.wav	69653
p250_309.wav	37573
p248_284.wav	57425
p269_158.wav	64222
p270_174.wav	41690
p271_180.wav	48509
p270_005.wav	122234
p262_008.wav	142060
p240_339.wav	34880
p258_412.wav	63501
p288_343.wav	53326
p254_081.wav	36225
p284_302.wav	31415
p261_437.wav	38244
p277_098.wav	41712
p275_157.wav	45064
p285_349.wav	66981
p229_124.wav	29387
p240_203.wav	56726
p279_298.wav	33520
p285_254.wav	59466
p270_222.wav	40982
p258_131.wav	49883
p283_084.wav	81284
p273_010.wav	56038
p286_240.wav	34212
p277_418.wav	39611
p259_164.wav	40992
p284_285.wav	63537
p253_216.wav	69711
p248_015.wav	126993
p271_264.wav	68284
p270_122.wav	46474
p269_374.wav	58766
p260_238.wav	43015
p271_202.wav	73117
p261_076.wav	56694
p279_024.wav	92224
p258_030.wav	57372
p257_294.wav	34203
p277_314.wav	41028
p273_340.wav	38936
p253_359.wav	39653
p262_064.wav	31455
p255_054.wav	42347
p271_183.wav	68274
p270_249.wav	46443
p259_443.wav	63528
p229_256.wav	39606
p266_332.wav	53329
p270_131.wav	30088
p253_145.wav	28749
p286_373.wav	39625
p248_276.wav	45775
p253_296.wav	23948
p277_223.wav	37552
p273_328.wav	50520
p284_128.wav	39597
p251_368.wav	36232
p229_274.wav	29420
p279_019.wav	108610
p250_456.wav	51967
p284_366.wav	41655
p240_002.wav	63526
p257_216.wav	54692
p269_237.wav	64219
p240_180.wav	38970
p251_137.wav	77890
p288_041.wav	48532
p253_128.wav	56678
p232_139.wav	38971
p253_178.wav	68272
p269_148.wav	32149
p250_301.wav	45084
p229_224.wav	45080
p248_098.wav	46462
p266_230.wav	30063
p277_093.wav	65619
p277_371.wav	40986
p279_037.wav	34159
p288_208.wav	51272
p275_110.wav	44436
p273_309.wav	44394
p288_224.wav	62190
p262_286.wav	44424
p286_092.wav	49175
p259_155.wav	58101
p260_310.wav	30092
p284_336.wav	60807
p261_116.wav	47114
p286_218.wav	72392
p258_088.wav	28745
p285_280.wav	43074
p286_364.wav	77892
p272_377.wav	56058
p270_046.wav	49913
p253_289.wav	58752
p275_136.wav	25999
p232_356.wav	61482
p277_108.wav	71761
p277_112.wav	38256
p254_060.wav	36205
p232_346.wav	38925
p269_342.wav	47111
p262_389.wav	48493
p250_038.wav	60129
p240_115.wav	35510
p261_193.wav	50592
p288_248.wav	57354
p262_255.wav	55381
p248_048.wav	87421
p273_094.wav	53252
p273_222.wav	71736
p261_423.wav	41036
p277_059.wav	34194
p275_424.wav	43736
p229_342.wav	34877
p277_209.wav	69691
p232_143.wav	34144
p260_004.wav	73099
p285_325.wav	43763
p232_413.wav	45749
p270_092.wav	50596
p283_430.wav	45751
p272_041.wav	77156
p266_233.wav	48523
p261_015.wav	90824
p288_009.wav	86056
p248_295.wav	55341
p259_301.wav	58772
p273_422.wav	37579
p254_173.wav	52583
p248_011.wav	154314
p261_066.wav	53958
p288_104.wav	49164
p286_270.wav	38237
p266_103.wav	30768
p282_028.wav	60766
p250_424.wav	36924
p257_336.wav	53947
p282_119.wav	34140
p254_080.wav	44433
p279_315.wav	34181
p255_373.wav	42411
p229_267.wav	36888
p255_380.wav	39633
p283_328.wav	55987
p248_154.wav	65559
p255_042.wav	74454
p255_197.wav	45064
p272_109.wav	59419
p269_202.wav	62150
p254_371.wav	36909
p258_047.wav	33464
p282_024.wav	249889
p250_130.wav	50583
p277_241.wav	37605
p285_012.wav	75138
p271_142.wav	62865
p232_359.wav	30121
p272_096.wav	39622
p286_015.wav	96312
p253_268.wav	67653
p259_078.wav	49165
p273_087.wav	62131
p277_111.wav	55323
p273_191.wav	57416
p285_114.wav	44392
p261_442.wav	51964
p259_275.wav	49890
p240_335.wav	45085
p288_284.wav	58036
p282_329.wav	62827
p282_256.wav	94273
p266_001.wav	34194
p258_175.wav	33512
p286_186.wav	46456
p273_012.wav	72389
p260_201.wav	58036
p288_242.wav	71702
p261_149.wav	64894
p248_084.wav	39643
p248_170.wav	57357
p286_405.wav	49212
p283_346.wav	43747
p240_320.wav	54620
p272_042.wav	59403
p258_318.wav	28066
p272_402.wav	37575
p288_113.wav	28027
p283_243.wav	40972
p273_056.wav	38920
p273_373.wav	33522
p240_007.wav	76544
p282_098.wav	49170
p262_026.wav	84724
p272_309.wav	66942
p251_004.wav	81307
p285_223.wav	61459
p283_302.wav	44411
p285_244.wav	54014
p260_132.wav	85380
p253_004.wav	89498
p232_250.wav	57395
p251_174.wav	43770
p284_126.wav	64178
p273_386.wav	61508
p275_324.wav	46449
p255_371.wav	62820
p277_090.wav	40992
p261_021.wav	138604
p257_168.wav	52594
p270_256.wav	45125
p248_129.wav	72387
p277_023.wav	199351
p248_043.wav	40295
p277_028.wav	58762
p282_020.wav	67668
p254_268.wav	71069
p269_057.wav	47861
p262_079.wav	53980
p279_381.wav	71757
p251_145.wav	45824
p240_161.wav	53981
p282_044.wav	68348
p232_325.wav	34194
p250_234.wav	47178
p277_096.wav	34865
p251_123.wav	34888
p258_086.wav	48520
p270_314.wav	38273
p260_333.wav	47157
p286_279.wav	40349
p279_314.wav	53268
p272_146.wav	30738
p255_130.wav	79259
p282_169.wav	50540
p271_346.wav	66260
p269_004.wav	77909
p288_037.wav	69028
p260_265.wav	38271
p285_234.wav	22545
p229_025.wav	25982
p254_154.wav	28059
p285_115.wav	25955
p271_118.wav	32157
p283_091.wav	42354
p282_027.wav	90162
p288_334.wav	46498
p269_104.wav	72390
p248_195.wav	33480
p283_164.wav	44450
p271_158.wav	70366
p279_039.wav	71054
p266_318.wav	32119
p250_409.wav	51264
p279_180.wav	47836
p254_389.wav	36199
p269_259.wav	53262
p282_278.wav	53319
p284_335.wav	75163
p258_107.wav	34146
p272_218.wav	91563
p270_100.wav	57382
p269_153.wav	66250
p229_278.wav	59475
p251_297.wav	45743
p248_340.wav	70320
p255_325.wav	33475
p229_328.wav	45753
p288_319.wav	31426
p266_400.wav	36879
p258_248.wav	23293
p284_291.wav	76515
p261_339.wav	34829
p269_081.wav	44444
p266_102.wav	41728
p258_103.wav	75141
p270_419.wav	53999
p251_069.wav	47149
p275_350.wav	45114
p279_129.wav	68274
p257_043.wav	34197
p266_064.wav	58741
p286_071.wav	42401
p271_076.wav	46502
p279_302.wav	80632
p240_327.wav	40980
p262_108.wav	81925
p232_089.wav	46456
p254_344.wav	51956
p270_335.wav	47118
p261_136.wav	33479
p284_074.wav	56734
p259_039.wav	56737
p232_245.wav	44443
p240_114.wav	79194
p248_123.wav	89508
p271_132.wav	73757
p288_299.wav	50565
p251_164.wav	40989
p275_217.wav	81252
p282_259.wav	75144
p271_255.wav	66236
p285_140.wav	28051
p283_382.wav	44403
p229_015.wav	86721
p250_137.wav	31482
p286_104.wav	36924
p288_332.wav	44403
p275_188.wav	38255
p254_383.wav	40291
p254_292.wav	35584
p285_326.wav	28697
p254_398.wav	42380
p261_306.wav	53270
p275_125.wav	90125
p269_358.wav	46487
p279_066.wav	36230
p260_177.wav	37615
p251_035.wav	92861
p266_211.wav	30041
p258_024.wav	109281
p285_061.wav	27358
p240_370.wav	30091
p270_303.wav	41043
p285_113.wav	58734
p284_286.wav	38942
p269_014.wav	83978
p282_021.wav	137935
p277_124.wav	56680
p257_224.wav	49195
p284_261.wav	45067
p255_143.wav	55318
p259_193.wav	36949
p262_021.wav	153626
p271_171.wav	42377
p288_352.wav	72448
p283_103.wav	43721
p261_456.wav	41681
p285_015.wav	98334
p260_152.wav	38280
p273_158.wav	48478
p257_249.wav	25965
p254_352.wav	81273
p277_043.wav	37578
p251_307.wav	47819
p270_152.wav	68307
p283_392.wav	56690
p261_011.wav	105175
p258_138.wav	75101
p240_096.wav	40296
p277_273.wav	36945
p272_067.wav	41002
p254_238.wav	38286
p258_188.wav	40975
p251_332.wav	51269
p260_257.wav	71015
p250_081.wav	36887
p271_449.wav	57355
p251_194.wav	67661
p282_186.wav	35531
p257_153.wav	34840
p288_065.wav	84671
p272_369.wav	65563
p257_338.wav	42392
p272_156.wav	77908
p251_245.wav	35545
p250_175.wav	30781
p258_042.wav	30764
p251_127.wav	58033
p248_372.wav	47825
p279_035.wav	77842
p229_271.wav	71687
p232_034.wav	25952
p288_405.wav	75179
p288_311.wav	54636
p275_178.wav	66913
p232_366.wav	34826
p279_191.wav	53316
p253_173.wav	36934
p240_246.wav	42351
p258_360.wav	71057
p229_203.wav	67634
p282_085.wav	58046
p254_286.wav	64213
p272_344.wav	53300
p277_270.wav	65585
p229_092.wav	45130
p282_180.wav	63507
p258_378.wav	61446
p288_013.wav	77188
p258_095.wav	59413
p284_394.wav	68294
p286_135.wav	41042
p272_136.wav	44412
p266_276.wav	31488
p283_102.wav	66263
p284_410.wav	32833
p273_173.wav	43768
p275_425.wav	68279
p266_210.wav	34887
p272_144.wav	69026
p271_322.wav	36948
p229_179.wav	73116
p266_171.wav	53321
p279_055.wav	76498
p270_027.wav	49157
p261_473.wav	32152
p248_329.wav	35579
p284_418.wav	32131
p272_237.wav	68303
p285_338.wav	26000
p258_294.wav	62821
p229_177.wav	34161
p255_316.wav	48488
p271_289.wav	61499
