/mnt/data-artemis/kshitij/TEMP/Speaker-recognition/train_wav_files/
1230-1060-0010.wav	41360
6625-39680-0020.wav	32400
844-135042-0003.wav	24240
2792-144136-0011.wav	205680
127-129390-0017.wav	38880
2568-156115-0048.wav	204560
3665-8587-0027.wav	254640
3557-8342-0082.wav	226400
8009-283568-0015.wav	171520
4422-23271-0021.wav	220160
6333-39678-0062.wav	178000
4352-16038-0047.wav	236880
2792-152929-0037.wav	149440
5183-66175-0024.wav	131520
8587-295525-0027.wav	198400
844-133697-0000.wav	222640
313-128021-0003.wav	237200
1200-135059-0031.wav	42160
5983-39668-0007.wav	199440
6227-36632-0031.wav	237760
2568-156115-0017.wav	127760
4263-16194-0009.wav	56960
3665-8587-0005.wav	77200
5183-29124-0032.wav	240320
51-121055-0062.wav	243681
7871-107225-0028.wav	260800
608-123194-0007.wav	214880
127-129390-0013.wav	133920
313-127992-0004.wav	201520
4263-16187-0017.wav	176320
2792-144136-0096.wav	254480
313-122804-0031.wav	244640
6625-39680-0005.wav	174080
3665-8587-0120.wav	124880
2792-144136-0090.wav	251360
51-121055-0070.wav	41680
3179-7153-0028.wav	94400
127-129390-0021.wav	78080
3665-8587-0017.wav	115520
127-129390-0115.wav	93840
127-129385-0011.wav	93040
2568-156115-0007.wav	167840
3665-8587-0033.wav	76480
5983-39652-0002.wav	255360
4090-183978-0029.wav	112480
6625-39674-0013.wav	160240
8587-281197-0005.wav	92960
5183-29124-0004.wav	244720
2339-158764-0031.wav	28720
7491-110524-0023.wav	251600
4263-16194-0032.wav	34320
8009-283568-0006.wav	208240
313-127997-0008.wav	166880
51-121055-0121.wav	83840
4352-10940-0040.wav	34720
8587-295525-0015.wav	41280
2792-144136-0007.wav	202800
7491-114606-0048.wav	62400
2270-3545-0036.wav	82720
4090-183977-0013.wav	221520
3557-8341-0005.wav	188000
2339-181100-0012.wav	262480
8009-292146-0013.wav	102959
5183-116605-0021.wav	238800
6625-39680-0036.wav	257440
4263-14180-0011.wav	216960
5874-52159-0034.wav	252000
7871-107225-0027.wav	71360
4352-893-0039.wav	105440
608-123155-0048.wav	218480
4263-14180-0036.wav	63120
6625-39680-0039.wav	198800
6625-70995-0034.wav	234320
6418-39653-0017.wav	250400
4422-15542-0010.wav	138560
844-135042-0037.wav	266720
51-121055-0109.wav	220000
7871-107225-0007.wav	64560
6227-36632-0059.wav	164640
4352-16038-0002.wav	41520
1200-135059-0018.wav	151040
8009-283568-0000.wav	225600
1230-1060-0027.wav	82320
6227-60173-0017.wav	199040
4352-893-0001.wav	244480
608-123194-0025.wav	86480
5874-52159-0055.wav	249040
2568-156116-0004.wav	213440
5874-52159-0074.wav	110560
127-129390-0015.wav	24000
4352-16038-0027.wav	49840
1200-135059-0020.wav	46640
4263-14180-0001.wav	156400
2792-144136-0088.wav	267920
2339-158764-0005.wav	36400
3665-8587-0115.wav	32080
313-122804-0034.wav	83440
1230-139216-0000.wav	216320
6227-60173-0004.wav	122000
3665-8587-0081.wav	123760
5183-68763-0014.wav	92080
5424-291181-0002.wav	244480
3665-8587-0047.wav	84000
6418-39654-0034.wav	39120
4422-23271-0010.wav	247120
5983-39666-0025.wav	88320
51-121055-0004.wav	76560
3179-7153-0036.wav	118000
6227-36632-0049.wav	243360
6625-70995-0012.wav	90000
51-121055-0000.wav	59280
4422-15542-0011.wav	49120
2339-181100-0005.wav	57120
51-121055-0022.wav	254880
127-129385-0031.wav	71440
4422-283730-0046.wav	246000
8587-281197-0033.wav	33120
2270-3547-0019.wav	56000
6333-39676-0021.wav	232640
2792-152929-0055.wav	252400
2270-156684-0037.wav	201120
6418-39653-0030.wav	77360
7491-114605-0008.wav	206800
6625-70995-0024.wav	206080
3179-7135-0003.wav	126400
127-129390-0004.wav	79760
2568-156115-0061.wav	232720
313-122804-0003.wav	28640
5874-52160-0080.wav	80640
8009-283568-0031.wav	214640
5424-280358-0021.wav	67120
6333-39678-0008.wav	193760
2270-3547-0010.wav	193440
2339-181100-0003.wav	210480
127-129390-0111.wav	23680
844-135042-0006.wav	58560
313-122804-0039.wav	56720
6227-60173-0008.wav	99600
2568-156116-0029.wav	243680
4352-10940-0010.wav	207600
7871-107222-0034.wav	191600
4263-20411-0013.wav	206400
6333-39678-0041.wav	85360
4352-10940-0000.wav	234000
4422-15542-0031.wav	33200
3557-8341-0035.wav	56160
7871-107223-0042.wav	95600
4263-20411-0029.wav	189280
4422-23272-0010.wav	79680
1200-135043-0035.wav	254960
3557-8342-0066.wav	209200
4422-23271-0004.wav	190720
5874-52160-0089.wav	160640
4263-16194-0020.wav	225600
8009-291933-0025.wav	241440
3557-8341-0030.wav	216000
6625-39680-0007.wav	120160
6227-36632-0005.wav	119280
2270-3547-0016.wav	217280
3557-8342-0072.wav	184160
608-123154-0030.wav	46720
2270-156683-0011.wav	139360
5874-52160-0007.wav	199040
5983-39669-0037.wav	206080
4090-183978-0018.wav	73760
7871-107225-0008.wav	241760
2792-152929-0040.wav	61520
7871-107222-0059.wav	93040
6625-60547-0039.wav	249840
6227-36632-0034.wav	231600
3557-8342-0017.wav	21120
4090-183984-0009.wav	250000
2568-156115-0034.wav	241520
1230-139216-0048.wav	164560
8587-295525-0009.wav	194080
5183-68763-0021.wav	248560
127-129390-0063.wav	57360
844-133692-0001.wav	82560
1230-1068-0027.wav	105440
2568-156116-0018.wav	137600
5424-291181-0003.wav	231680
3665-8587-0067.wav	221840
4422-23271-0011.wav	36320
2270-3545-0038.wav	43600
5983-39666-0020.wav	238480
6227-60173-0039.wav	160960
2568-156115-0050.wav	213120
127-129385-0083.wav	104800
1230-139216-0003.wav	246560
5874-52160-0025.wav	86640
2792-144136-0018.wav	244640
4090-183977-0041.wav	56800
8009-292146-0001.wav	64320
5874-52159-0085.wav	53120
7871-107225-0025.wav	79360
4090-183977-0007.wav	247680
127-129390-0086.wav	84160
5874-52159-0086.wav	150720
7491-114605-0032.wav	147120
127-129390-0123.wav	191440
6625-60547-0029.wav	199440
8587-295525-0029.wav	69120
2339-158764-0041.wav	106720
8587-281197-0040.wav	255360
127-129390-0096.wav	168560
2568-156115-0054.wav	231920
2568-156116-0003.wav	59200
4352-10940-0004.wav	249440
608-123154-0023.wav	206000
5424-291181-0037.wav	244560
1200-135067-0037.wav	247120
844-133697-0019.wav	203120
2270-3547-0018.wav	215600
7491-114605-0014.wav	117040
2568-156117-0006.wav	25040
6227-36632-0007.wav	31760
313-122804-0040.wav	53360
4352-10940-0038.wav	231520
51-121055-0035.wav	72000
7491-114605-0023.wav	113440
4422-283730-0008.wav	245520
5424-291111-0042.wav	82800
7491-110524-0026.wav	204960
4352-893-0055.wav	31360
127-129390-0104.wav	34960
5874-52160-0054.wav	61680
5874-52159-0025.wav	177440
6625-60547-0038.wav	185280
5424-280358-0025.wav	34720
5874-52159-0066.wav	33360
127-129390-0095.wav	25840
3665-8589-0028.wav	224960
6227-36632-0062.wav	42240
608-123155-0052.wav	135840
4352-10941-0028.wav	224000
7491-110524-0013.wav	238080
6418-39654-0023.wav	251520
127-129385-0064.wav	139760
5874-52159-0009.wav	43920
3665-8587-0118.wav	50480
313-122804-0010.wav	243840
127-129385-0079.wav	177440
5874-52160-0040.wav	157600
4352-893-0050.wav	178480
844-133697-0045.wav	63600
4422-283730-0013.wav	202720
5874-52159-0013.wav	83040
6418-39656-0028.wav	202400
4090-183984-0034.wav	52480
4090-183978-0003.wav	130160
7871-107223-0004.wav	62640
2568-156115-0045.wav	140720
6227-60173-0028.wav	170960
8587-295524-0044.wav	62480
3557-8342-0109.wav	105440
6625-73085-0012.wav	251760
2339-158764-0073.wav	218800
4263-14180-0004.wav	158960
8587-295533-0013.wav	214320
2792-152929-0062.wav	50480
608-123193-0015.wav	232160
4422-23271-0034.wav	116000
2568-156118-0031.wav	154800
3179-7153-0041.wav	30960
127-129390-0047.wav	20240
608-123155-0046.wav	152800
2792-144136-0021.wav	79360
4263-16194-0018.wav	90640
4090-183978-0035.wav	247681
7491-114606-0075.wav	76480
6227-36632-0061.wav	53680
3179-7133-0029.wav	65520
4090-183978-0030.wav	86160
3179-7133-0033.wav	252560
3179-7142-0038.wav	55840
127-129390-0098.wav	58400
608-123155-0022.wav	241520
7871-107222-0017.wav	206400
1200-135043-0006.wav	42640
5183-66175-0034.wav	255200
5183-68763-0020.wav	174640
8587-295524-0029.wav	109600
313-127997-0011.wav	187120
6333-39678-0035.wav	195040
844-135042-0036.wav	177600
2270-156684-0043.wav	70000
5983-39669-0015.wav	185760
1230-1060-0015.wav	158800
7491-110524-0038.wav	37200
1230-1060-0016.wav	70160
1200-135068-0016.wav	237840
5424-280358-0028.wav	42960
6227-60173-0040.wav	37840
8009-282532-0011.wav	183440
4090-183984-0029.wav	101520
3665-8589-0032.wav	230640
2339-181101-0026.wav	208240
51-121055-0170.wav	78561
2568-156115-0039.wav	42080
4352-10940-0008.wav	94960
1230-1068-0030.wav	48240
2339-181101-0029.wav	255760
8587-295525-0035.wav	272880
1200-135043-0010.wav	233920
5983-39652-0051.wav	116400
7491-110524-0010.wav	208320
7491-110524-0031.wav	171760
1200-135059-0012.wav	158160
5874-52160-0066.wav	106400
5983-39666-0037.wav	246720
1200-135059-0004.wav	126720
6418-39653-0029.wav	252480
3665-8587-0025.wav	204320
4352-10941-0009.wav	158720
3557-159359-0027.wav	58080
313-122804-0014.wav	158080
4263-20411-0022.wav	200560
5983-39668-0049.wav	41440
1200-135043-0045.wav	249920
4422-23271-0002.wav	126960
6418-39654-0025.wav	52480
2792-144136-0002.wav	193440
5874-52159-0007.wav	245920
127-129385-0048.wav	52240
313-127992-0044.wav	87680
51-121055-0005.wav	185680
313-127992-0024.wav	236880
8587-295533-0020.wav	171120
1200-135068-0034.wav	219280
2339-181100-0029.wav	233920
5874-52159-0071.wav	241840
5983-39669-0051.wav	232800
2270-156683-0022.wav	249600
51-121055-0139.wav	87760
5983-39652-0020.wav	180640
5424-296464-0004.wav	225600
2568-156118-0006.wav	74160
2568-156116-0028.wav	142080
7871-107225-0055.wav	72320
6333-39676-0044.wav	221120
6625-39680-0018.wav	86800
4352-10941-0001.wav	248800
8587-295525-0031.wav	131040
2792-152929-0050.wav	202400
4090-183987-0033.wav	100080
2270-156683-0006.wav	225200
8587-295524-0046.wav	72240
8587-295524-0031.wav	125280
3665-8587-0049.wav	221360
2792-152929-0010.wav	223920
6333-39671-0041.wav	39840
5183-66175-0040.wav	41280
1200-135043-0033.wav	80960
8009-291933-0001.wav	178480
2270-156684-0040.wav	253040
3557-8342-0041.wav	40080
608-123155-0043.wav	44160
51-121055-0076.wav	235680
1230-1068-0028.wav	67440
6418-39654-0041.wav	51040
2792-152929-0072.wav	35520
1230-1068-0023.wav	228800
313-127992-0005.wav	80560
8009-282531-0010.wav	33040
3665-8589-0043.wav	122240
6625-39680-0003.wav	46800
127-129385-0078.wav	85120
844-133697-0010.wav	227760
3557-8342-0003.wav	51680
51-121055-0061.wav	87520
2792-144136-0006.wav	230400
3665-8587-0126.wav	67360
1200-135059-0010.wav	186080
7871-107223-0046.wav	204000
5874-52159-0027.wav	149600
1230-1068-0019.wav	242640
5983-39652-0040.wav	50480
51-121055-0189.wav	121280
4422-23272-0008.wav	247920
4352-10940-0001.wav	43200
2339-158764-0048.wav	258560
1200-135043-0005.wav	88080
2270-3545-0002.wav	238480
3557-8342-0010.wav	118720
6418-39656-0001.wav	233520
6418-39654-0036.wav	111920
5183-68763-0019.wav	248640
3665-8587-0055.wav	146880
7491-110524-0007.wav	228480
5424-296464-0015.wav	249360
6418-39656-0008.wav	219680
6227-36632-0064.wav	38240
1230-1060-0024.wav	166560
4352-10940-0036.wav	246400
1230-139216-0007.wav	217440
8009-292146-0015.wav	220080
608-123193-0030.wav	36480
2792-152929-0056.wav	76160
4422-283730-0019.wav	258160
2792-152929-0054.wav	65280
2270-156684-0022.wav	243920
4422-23272-0003.wav	244480
6333-39671-0018.wav	133760
6333-39676-0066.wav	206000
2270-156683-0013.wav	218560
6333-39676-0061.wav	224960
844-133697-0017.wav	132960
6418-39655-0022.wav	238560
51-121055-0161.wav	108800
608-123193-0021.wav	73760
4263-16194-0050.wav	211200
8587-281197-0026.wav	235120
4422-15542-0048.wav	128400
2568-156116-0025.wav	161120
313-122804-0013.wav	56000
6418-39654-0005.wav	234000
608-123154-0039.wav	179360
3557-159359-0008.wav	134880
6625-39680-0042.wav	153200
4422-23271-0003.wav	253600
608-123193-0017.wav	205760
6418-39655-0024.wav	173280
3557-159359-0044.wav	35040
8587-295524-0042.wav	202480
5874-52160-0088.wav	162720
3557-8342-0024.wav	256640
51-121055-0008.wav	159520
2339-158764-0051.wav	158000
8587-295533-0012.wav	42720
2792-152929-0036.wav	152160
127-129385-0040.wav	108320
1230-1068-0016.wav	256080
1200-135043-0002.wav	153200
5983-39666-0019.wav	231840
7871-107225-0013.wav	31680
8009-282532-0004.wav	244640
4090-183978-0017.wav	167360
6333-39671-0047.wav	251120
4422-283730-0003.wav	200400
4422-15542-0049.wav	66480
6333-39676-0033.wav	221200
608-123193-0023.wav	51840
4090-183978-0004.wav	248480
5424-291181-0028.wav	239520
5183-116605-0005.wav	214320
8009-291933-0026.wav	177440
3557-8342-0116.wav	90720
51-121055-0072.wav	51760
4263-20411-0040.wav	90080
51-121055-0137.wav	143280
7491-114605-0053.wav	222160
608-123193-0001.wav	228880
4263-16187-0003.wav	50480
1200-135067-0031.wav	64720
6227-60173-0060.wav	32800
313-127992-0020.wav	190160
5874-52159-0043.wav	219120
7871-107222-0010.wav	155040
2339-158764-0000.wav	155280
2270-3545-0014.wav	263040
2270-156684-0012.wav	243040
6625-39674-0021.wav	153840
4263-20411-0011.wav	164560
1200-135043-0000.wav	56960
2339-181101-0055.wav	244080
6227-36632-0024.wav	149200
313-122804-0041.wav	120000
4263-16194-0010.wav	36480
313-122804-0043.wav	188560
5424-296464-0001.wav	102240
2339-181101-0062.wav	57920
6333-39678-0057.wav	49120
1230-1060-0003.wav	163200
4263-20411-0018.wav	47440
1200-135067-0012.wav	91120
1200-135068-0032.wav	233040
7871-107223-0059.wav	100480
127-129390-0046.wav	177440
8009-282532-0003.wav	212800
313-127997-0002.wav	241120
2792-144136-0100.wav	130160
8009-292146-0008.wav	69520
4263-14180-0043.wav	184000
844-133692-0028.wav	234400
2339-158764-0013.wav	176240
6227-60173-0000.wav	94400
6625-60547-0034.wav	252880
5983-39668-0014.wav	75440
4263-16194-0037.wav	92640
127-129390-0116.wav	56480
6418-39654-0026.wav	99839
5424-291111-0038.wav	105360
313-127997-0020.wav	92320
313-122804-0018.wav	105520
6418-39655-0035.wav	114080
2792-144136-0092.wav	102240
844-133692-0056.wav	248480
844-133692-0011.wav	198320
8009-292146-0019.wav	151040
8009-282531-0025.wav	231680
5424-296464-0016.wav	154480
5183-29124-0029.wav	222720
5983-39669-0018.wav	81120
4263-16194-0024.wav	265200
8009-283568-0028.wav	216960
313-128021-0008.wav	168720
8009-292146-0022.wav	168960
2339-158764-0019.wav	43440
313-122804-0006.wav	142960
6625-60547-0026.wav	209360
6625-70995-0009.wav	195840
1230-139216-0027.wav	82640
4263-16194-0005.wav	239200
4090-183987-0002.wav	253920
7871-107225-0010.wav	218800
844-135042-0033.wav	42560
6418-39654-0038.wav	47360
4352-16038-0026.wav	156400
5183-66175-0021.wav	54480
6227-60173-0064.wav	141600
608-123193-0018.wav	235680
313-122804-0001.wav	175120
51-121055-0057.wav	195680
2270-156683-0019.wav	237760
844-133697-0007.wav	265200
6333-39676-0024.wav	235680
4090-183987-0018.wav	88320
51-121055-0026.wav	134160
7871-107223-0057.wav	262400
6227-36632-0075.wav	247280
6418-39654-0031.wav	268480
4352-893-0019.wav	183599
5983-39668-0047.wav	93760
1200-135059-0016.wav	124400
5983-39669-0055.wav	66560
3665-8587-0001.wav	229760
6625-73085-0001.wav	258079
5424-280358-0008.wav	251280
7871-107222-0014.wav	146240
6418-39653-0015.wav	244960
608-123155-0050.wav	223760
4422-15542-0045.wav	75520
844-135042-0029.wav	82480
5874-52159-0021.wav	57920
2792-144136-0076.wav	62320
2792-144136-0028.wav	149600
3665-8589-0024.wav	49920
608-123155-0010.wav	232720
6227-36632-0068.wav	64320
6625-70995-0023.wav	221760
4090-183977-0027.wav	189920
5983-39668-0041.wav	129840
8587-295533-0018.wav	64080
5183-66175-0045.wav	98880
3665-8587-0061.wav	92160
127-129385-0107.wav	186320
127-129385-0016.wav	83040
6418-39656-0002.wav	240880
6227-60173-0098.wav	246720
3179-7133-0039.wav	96000
8009-291933-0035.wav	187600
3665-8589-0034.wav	52160
4422-23272-0029.wav	94800
3179-7133-0011.wav	28000
6625-60547-0025.wav	163520
2568-156117-0028.wav	43040
5983-39668-0011.wav	234560
5424-280358-0000.wav	170800
1230-1060-0034.wav	78080
5983-39668-0000.wav	193760
6418-39656-0030.wav	252320
608-123193-0014.wav	170480
8587-295533-0007.wav	80480
3557-8342-0081.wav	105280
5424-280358-0023.wav	216240
1230-139225-0023.wav	102240
4422-283730-0004.wav	92720
3179-7133-0044.wav	123920
6625-39674-0007.wav	218320
127-129385-0072.wav	114080
4422-15542-0042.wav	69200
6418-39653-0008.wav	56240
8587-295533-0022.wav	83120
4090-183984-0008.wav	129920
3557-8342-0022.wav	109440
5874-52160-0055.wav	107360
313-122804-0037.wav	112560
5424-280358-0031.wav	60080
1230-1068-0025.wav	133520
7491-114605-0040.wav	242000
3179-7142-0006.wav	68720
608-123194-0012.wav	255920
51-121055-0069.wav	80640
5424-291111-0008.wav	190320
1230-139225-0004.wav	36560
6625-60547-0005.wav	133440
7491-114606-0071.wav	51760
608-123154-0017.wav	251760
8587-295525-0028.wav	133360
5983-39668-0028.wav	43200
8009-283568-0005.wav	196400
5874-52160-0048.wav	126320
4263-14180-0027.wav	249440
2339-181101-0012.wav	69920
608-123155-0011.wav	192160
2339-158764-0007.wav	72480
7871-107225-0054.wav	111760
4263-16187-0031.wav	118080
608-123154-0024.wav	218000
4422-23271-0009.wav	222960
1200-135067-0025.wav	47680
4422-23272-0037.wav	119280
51-121055-0055.wav	87040
3665-8587-0129.wav	109360
6333-39671-0045.wav	199840
4090-183977-0035.wav	29040
51-121055-0150.wav	58560
7871-107223-0007.wav	241600
4263-14180-0037.wav	235120
844-133697-0027.wav	245680
2568-156118-0019.wav	186400
2792-152929-0033.wav	84080
7871-107222-0048.wav	50720
7491-114605-0031.wav	62080
3557-8342-0090.wav	32800
2792-144136-0064.wav	216800
7491-114606-0076.wav	227920
1230-139216-0028.wav	228960
5983-39668-0036.wav	178160
4352-893-0007.wav	161280
844-133692-0015.wav	197840
3665-8587-0116.wav	126720
2339-158764-0014.wav	32800
8587-281197-0016.wav	56800
2568-156115-0055.wav	231120
6418-39653-0004.wav	86080
2792-144136-0025.wav	155920
1200-135067-0013.wav	74000
2568-156117-0023.wav	195040
7871-107222-0038.wav	223200
4352-893-0006.wav	238480
8587-295524-0019.wav	53280
4352-10941-0029.wav	159520
1200-135067-0014.wav	83680
6418-39655-0025.wav	193680
4422-23271-0016.wav	55360
2568-156115-0042.wav	194080
6227-60173-0084.wav	90400
313-122804-0016.wav	205360
127-129390-0026.wav	81440
127-129385-0056.wav	246480
3179-7135-0029.wav	46560
6227-60173-0020.wav	235200
6333-39676-0050.wav	92960
127-129390-0108.wav	25600
5183-66175-0007.wav	71680
3179-7153-0021.wav	99120
3557-8342-0071.wav	214080
4263-14180-0029.wav	239280
1200-135059-0019.wav	111680
2270-3545-0037.wav	241440
4263-14180-0015.wav	231040
1230-139225-0034.wav	108320
2792-152929-0061.wav	89920
3179-7153-0037.wav	32080
4352-893-0002.wav	169520
1200-135059-0021.wav	64240
7871-107223-0000.wav	50400
127-129385-0062.wav	205281
2792-152929-0065.wav	86720
127-129385-0081.wav	116560
1230-139225-0029.wav	180240
8009-283568-0011.wav	241760
5183-116605-0024.wav	63520
4422-23272-0023.wav	67680
1200-135043-0024.wav	200320
1230-139225-0020.wav	249040
6418-39655-0048.wav	195120
608-123154-0045.wav	45200
5183-116605-0038.wav	70320
7871-107223-0044.wav	216160
6333-39678-0004.wav	204800
844-135042-0012.wav	56320
6418-39655-0023.wav	195360
3557-8341-0037.wav	246160
2339-181100-0021.wav	52720
3665-8587-0091.wav	200880
127-129390-0105.wav	71920
608-123155-0054.wav	146640
127-129390-0097.wav	228640
6333-39676-0008.wav	226480
3179-7153-0001.wav	85520
1200-135059-0014.wav	63760
127-129385-0068.wav	92160
127-129385-0075.wav	153440
3179-7135-0013.wav	58080
6333-39676-0039.wav	145520
608-123194-0018.wav	231760
2568-156118-0022.wav	247120
5874-52160-0027.wav	203920
6227-60173-0007.wav	43760
51-121055-0119.wav	167360
4352-10940-0039.wav	220640
2339-181101-0010.wav	268080
2568-156115-0030.wav	92720
7491-114605-0006.wav	248640
4263-16194-0007.wav	128560
5424-291111-0030.wav	250320
8009-291933-0002.wav	42480
4352-16038-0014.wav	81040
2792-144136-0041.wav	33760
5183-68763-0018.wav	187440
8009-282531-0020.wav	244880
127-129390-0008.wav	90560
2568-156115-0003.wav	50560
2270-156684-0033.wav	217280
51-121055-0184.wav	39520
1230-1068-0011.wav	168320
3665-8587-0031.wav	96480
4352-10941-0000.wav	256640
127-129390-0107.wav	129920
7491-114606-0023.wav	149520
2339-181101-0034.wav	45280
3557-8342-0099.wav	192080
5183-29124-0031.wav	76880
2339-181101-0041.wav	247440
844-133697-0005.wav	244880
5983-39669-0013.wav	40320
2568-156115-0059.wav	195920
1200-135059-0032.wav	57280
6227-60173-0012.wav	231600
4422-23272-0025.wav	90640
3557-8342-0016.wav	34320
7871-107222-0061.wav	228160
6333-39676-0059.wav	133680
2792-144136-0089.wav	234080
2568-156117-0009.wav	260720
844-133692-0022.wav	237840
3179-7142-0027.wav	197120
1200-135068-0020.wav	143760
6227-60173-0081.wav	273040
313-128021-0020.wav	221120
4263-14180-0010.wav	231040
8009-283568-0003.wav	256240
6418-39656-0026.wav	105520
6625-39674-0016.wav	236160
3665-8589-0042.wav	135440
7871-107223-0040.wav	223360
844-133697-0053.wav	41360
7491-110524-0039.wav	137920
6418-39655-0038.wav	124240
4090-183978-0005.wav	59840
6333-39671-0019.wav	253040
5983-39652-0036.wav	54800
2339-181100-0006.wav	226480
5183-66175-0039.wav	228320
51-121055-0092.wav	230640
4352-10941-0025.wav	174880
1230-139225-0026.wav	127840
2792-144136-0030.wav	224880
4090-183984-0027.wav	124480
844-133692-0017.wav	212240
2792-144136-0085.wav	241440
2568-156115-0037.wav	88720
2270-3545-0034.wav	113680
3179-7133-0020.wav	211120
2270-156684-0008.wav	227120
5424-296464-0029.wav	249280
6418-39654-0002.wav	122000
127-129385-0065.wav	257040
5983-39652-0008.wav	108080
313-128021-0005.wav	261840
5983-39669-0025.wav	56960
7871-107222-0006.wav	163920
2270-3545-0024.wav	88320
51-121055-0003.wav	165200
313-127997-0031.wav	210800
6418-39654-0003.wav	251280
2339-181101-0016.wav	47120
6418-39655-0050.wav	190160
7871-107222-0008.wav	227920
6625-39674-0018.wav	43920
3179-7133-0028.wav	161920
313-127992-0055.wav	246720
8009-291933-0011.wav	239680
8587-295533-0002.wav	236640
844-133697-0066.wav	189120
608-123154-0041.wav	214080
4263-20411-0008.wav	110640
6227-60173-0082.wav	88560
5874-52159-0058.wav	238320
4422-23271-0025.wav	112320
3665-8587-0087.wav	46320
313-122804-0029.wav	116560
2792-152929-0004.wav	222241
608-123154-0028.wav	45360
6227-60173-0035.wav	175440
4422-15542-0004.wav	216000
3557-159359-0030.wav	100720
5183-29124-0030.wav	214880
5983-39668-0059.wav	138720
1200-135068-0033.wav	248320
4352-893-0015.wav	219760
313-122804-0035.wav	60400
3557-8342-0000.wav	51840
2339-181100-0017.wav	241120
3557-159359-0033.wav	235360
4352-10941-0030.wav	148800
7871-107222-0015.wav	122800
844-133697-0002.wav	41680
1230-139216-0033.wav	88720
844-133692-0037.wav	161680
6333-39671-0025.wav	233360
3665-8587-0046.wav	186800
3557-8342-0059.wav	237040
5183-116605-0002.wav	65840
608-123154-0046.wav	252240
4090-183977-0023.wav	184480
4352-10941-0018.wav	237920
3665-8587-0041.wav	58000
7491-114606-0033.wav	59600
5183-116605-0030.wav	230880
1230-1060-0037.wav	206560
3179-7135-0032.wav	43120
6333-39676-0025.wav	134000
2270-156683-0040.wav	190400
8009-292146-0016.wav	128000
1230-139216-0034.wav	80640
